gene_id	MTLE1_FPKM	MTLE2_FPKM	CTRL3_FPKM
ENSG00000264157	0	0	0
ENSG00000264158	0	0	0
ENSG00000264160	0	0	0
ENSG00000264163	0	0	0
ENSG00000264164	0	0	0
ENSG00000264167	0	0	0
ENSG00000264168	0	0	0
ENSG00000264169	0	0	0
ENSG00000264171	0	0	0
ENSG00000264172	0	0	0
ENSG00000264174	0	0	0
ENSG00000264175	0	0	0
ENSG00000264176	0	1.55508	0
ENSG00000264177	0	0	0
ENSG00000264179	0	0	0
ENSG00000264186	0	0	0
ENSG00000264187	0	0	0
ENSG00000264188	0	0	0
ENSG00000264189	0	0	0
ENSG00000264192	0	0	0
ENSG00000264193	0	0	0
ENSG00000264196	0	0	0
ENSG00000264200	0	0	0
ENSG00000264201	0	0	0
ENSG00000264204	0	0.150474	0
ENSG00000264207	2.65246	1.99228	1.35653
ENSG00000264210	0	0	0
ENSG00000264211	0	0	0
ENSG00000264212	0	0	0
ENSG00000264215	0	0	0
ENSG00000264217	0	0	0
ENSG00000264226	0	0	0
ENSG00000264229	399.876	0	0
ENSG00000264230	0.344428	0.214208	0
ENSG00000264232	0	0	0
ENSG00000264233	0	0	0
ENSG00000264235	0.789518	1.47024	0
ENSG00000264236	0	0	0
ENSG00000264240	0	0	0
ENSG00000264242	0	0	0
ENSG00000264243	0	0	0
ENSG00000264245	0	0	0
ENSG00000264246	0	0	0
ENSG00000264247	5.27033	11.4812	7.65218
ENSG00000264249	0	0	0
ENSG00000264250	0	0	0
ENSG00000264251	0	0	0
ENSG00000264254	0	0	0
ENSG00000264257	0	0	0
ENSG00000264260	0	0	0
ENSG00000264262	0	0	0
ENSG00000264263	0	0	0
ENSG00000264265	0	0	0
ENSG00000264266	0	0	0
ENSG00000264268	0	0	0
ENSG00000264269	0	0	0
ENSG00000264270	0	0	0
ENSG00000264271	0	0	0
ENSG00000264272	18.7575	35.9211	28.5596
ENSG00000264273	0	0	0
ENSG00000264274	0	0	0
ENSG00000264275	0	0	0
ENSG00000264278	0.958344	0.315512	0.412363
ENSG00000264279	0	0	0
ENSG00000264281	0	0	0
ENSG00000264289	0	0	0
ENSG00000264290	0	0	0
ENSG00000264292	0	0	0
ENSG00000264293	0	0	0
ENSG00000264294	0	0	0
ENSG00000264295	0	0	0
ENSG00000264296	0	0	0
ENSG00000264297	0	0	0
ENSG00000264300	0	0	0
ENSG00000264301	0	0	0
ENSG00000264304	0	0	1.81663
ENSG00000264309	0	0	0
ENSG00000264311	0	0	0
ENSG00000264313	0	0	0
ENSG00000264314	0	0	0
ENSG00000264315	0	0	0
ENSG00000264316	0	0	0
ENSG00000264317	0	0	0
ENSG00000264319	0	0	0
ENSG00000264322	0	0	5.44893
ENSG00000264324	0	0	0
ENSG00000264330	0	0	0
ENSG00000264334	0	0	0
ENSG00000264339	0	0	0
ENSG00000264340	0	0	0
ENSG00000264341	0	0	0
ENSG00000264342	0	0	0
ENSG00000264343	0.851539	0.156444	1.48663
ENSG00000264345	0	0	0
ENSG00000264346	0	0	0
ENSG00000264349	0	0	0
ENSG00000264350	0	0	0
ENSG00000264352	2.38807	2.47372	24.7385
ENSG00000264354	0	0	0
ENSG00000264357	0	0	0
ENSG00000264358	0	0	0
ENSG00000264359	0	0	0
ENSG00000264364	13.1803	17.6043	15.6789
ENSG00000264365	0	0	0
ENSG00000264370	0	0	0
ENSG00000264371	0	0	0
ENSG00000264373	0	0	0
ENSG00000264377	0	0	0
ENSG00000264379	0	0	0
ENSG00000264384	0	0	0
ENSG00000264386	0	0	0
ENSG00000264387	0	0	0
ENSG00000264388	0	0	0
ENSG00000264390	0	0	0
ENSG00000264391	0	0	0
ENSG00000264395	0	0	0
ENSG00000264397	0	0	0
ENSG00000264399	0	0	0
ENSG00000264400	0	0	0
ENSG00000264402	0	0	0
ENSG00000264404	0	0	0
ENSG00000264405	0	0	0
ENSG00000264406	0	0	0
ENSG00000264408	0	0	0
ENSG00000264419	0	0	0
ENSG00000264421	0	0	0
ENSG00000264422	0	0	0
ENSG00000264423	0	0	0
ENSG00000264424	0	0.06648	0
ENSG00000264425	0	0	0
ENSG00000264426	0	0	0
ENSG00000264429	0	0	0
ENSG00000264431	0	0	0
ENSG00000264434	0	0	0
ENSG00000264435	0	0	0
ENSG00000264438	0	0	0
ENSG00000264443	0	0	0
ENSG00000264444	0	0	0
ENSG00000264448	0	0	0
ENSG00000264449	0	0	0
ENSG00000264451	0	0	0
ENSG00000264452	0	0	0
ENSG00000264456	0	0	0
ENSG00000264458	0	0	0
ENSG00000264462	0	0	0
ENSG00000264464	0	0	0
ENSG00000264468	0	0	0
ENSG00000264470	0	0	0
ENSG00000264472	0	0	0
ENSG00000264474	0	0	0
ENSG00000264475	0	0	0
ENSG00000264477	0	0	0
ENSG00000264480	0	0	0
ENSG00000264482	0	0	0
ENSG00000264483	0	0	0
ENSG00000264484	0	0	0
ENSG00000264486	0	0	0
ENSG00000264488	0	0	0
ENSG00000264490	0	0	0
ENSG00000264491	0	0	0
ENSG00000264493	0	0	0
ENSG00000264494	0	0	0
ENSG00000264497	0	0	0
ENSG00000264500	0	0	0
ENSG00000264501	0	1.27275	40.0712
ENSG00000264503	0	0	0
ENSG00000264511	0	0	0
ENSG00000264512	0	0	0
ENSG00000264513	0	0	0
ENSG00000264514	0	0	0
ENSG00000264515	0.27134	0.0966392	0.718273
ENSG00000264519	0	0	0
ENSG00000264520	0	0	0
ENSG00000264522	1.75418	2.63246	3.24991
ENSG00000264525	0	0	0
ENSG00000264529	0	0	0
ENSG00000264530	0	0	0
ENSG00000264534	0	0	0
ENSG00000264536	0	0	0
ENSG00000264538	5.7012	8.48841	7.76122
ENSG00000264539	0	0	0
ENSG00000264540	0	0	0
ENSG00000264545	0	0	0
ENSG00000264546	0	0	0
ENSG00000264548	0.0981987	0	0
ENSG00000264549	0	0	0
ENSG00000264553	0	0	0
ENSG00000264554	0	0	0
ENSG00000264558	25.1072	23.7884	12.8252
ENSG00000264559	0	0	0
ENSG00000264562	0	0	0
ENSG00000264563	0	0	0
ENSG00000264564	0	0	0
ENSG00000264566	0	0	0
ENSG00000264569	1.38592	0	15.022
ENSG00000264570	0	0	0
ENSG00000264571	0	0	0
ENSG00000264572	0	0	0
ENSG00000264573	0	0	0
ENSG00000264574	0	0	0
ENSG00000264575	0.555737	0.691871	0.658603
ENSG00000264577	5.86702	8.19518	3.89038
ENSG00000264578	1.51152	1.00779	1.37503
ENSG00000264580	0	0	0
ENSG00000264582	0	0	0
ENSG00000264583	0	0	0
ENSG00000264585	0	0	0
ENSG00000264587	0	0	0
ENSG00000264589	5.73995	2.3296	1.40317
ENSG00000264592	0	0	0
ENSG00000264595	0	0	0
ENSG00000264596	0	0	0
ENSG00000264598	0	0	0
ENSG00000264603	0	0	0
ENSG00000264607	0	0	0
ENSG00000264608	0	2.96703	2.17747
ENSG00000264610	0	0	0
ENSG00000264613	0	0	0
ENSG00000264614	0	0	0
ENSG00000264615	0	0	0
ENSG00000264616	0	0	0
ENSG00000264617	0	0	0
ENSG00000264618	0	0	0
ENSG00000264621	0	0	0
ENSG00000264622	0	0	0
ENSG00000264623	0	0	0
ENSG00000264630	0	0	0
ENSG00000264633	0	0	0
ENSG00000264634	0	0	0
ENSG00000264635	0	0	0
ENSG00000264638	0	0	0
ENSG00000264643	0	0	0
ENSG00000264644	0	0	0
ENSG00000264647	0	0	0
ENSG00000264653	0	0	0
ENSG00000264655	0	0	0
ENSG00000264657	0	0	0
ENSG00000264658	0	0	0
ENSG00000264659	0	0	0
ENSG00000264660	0	0	0
ENSG00000264661	0	0	0
ENSG00000264662	0	0	0
ENSG00000264663	0	0	0
ENSG00000264666	0	1.7991	0
ENSG00000264668	0	0.117853	0.251562
ENSG00000264672	0	0	0
ENSG00000264673	0	0	0
ENSG00000264675	0	0	0
ENSG00000264676	0	0	0
ENSG00000264678	0	0	0
ENSG00000264684	0	0	0
ENSG00000264685	0	0	0
ENSG00000264689	0	0	0
ENSG00000264693	0	0	0
ENSG00000264695	0	0	0
ENSG00000264697	0	0	0
ENSG00000264698	0	0	0
ENSG00000264699	0	0	0
ENSG00000264701	0	0	0
ENSG00000264703	0	0	0
ENSG00000264705	0	0	0
ENSG00000264706	0	0	0
ENSG00000264707	0.27855	0	0
ENSG00000264712	0	0	0
ENSG00000264714	0	0	0.262585
ENSG00000264717	0	0	0
ENSG00000264720	0	0	0
ENSG00000264722	0	0	0
ENSG00000264725	0	0	0
ENSG00000264727	0	0.308691	0
ENSG00000264729	0	0	0
ENSG00000264732	0	0	0
ENSG00000264733	0	0	0
ENSG00000264734	0	0	0
ENSG00000264735	0	0	0
ENSG00000264736	0	0	0
ENSG00000264737	0	0	0
ENSG00000264739	0	0	0
ENSG00000264741	0	0	0
ENSG00000264743	1.22922	0	0
ENSG00000264744	0	0	0
ENSG00000264745	0	0	0
ENSG00000264747	0	0	0
ENSG00000264750	0	0	0
ENSG00000264754	0	0	0
ENSG00000264755	0	0	0
ENSG00000264757	0	0	0
ENSG00000264760	0	0	0
ENSG00000264763	0	0	0
ENSG00000264764	0	0	0
ENSG00000264765	0	0	0
ENSG00000264767	0	0	0
ENSG00000264769	0	0	0
ENSG00000264772	0.00921007	1.16441	0
ENSG00000264773	0	0	0
ENSG00000264775	0	0	0
ENSG00000264781	0	0	0
ENSG00000264785	0	0	0
ENSG00000264788	0	0	0
ENSG00000264790	0	0	0
ENSG00000264791	0	0	0
ENSG00000264792	0	0	0
ENSG00000264793	0	0	0
ENSG00000264796	0	0	0
ENSG00000264800	0	0	0
ENSG00000264801	0	0	0
ENSG00000264802	0	0	0
ENSG00000264803	0	0	0
ENSG00000264808	0.748091	0	0
ENSG00000264809	0	0	0
ENSG00000264810	0	0	0
ENSG00000264811	0	0	0
ENSG00000264812	0	0	0
ENSG00000264813	0	0	0
ENSG00000264814	0	0	0
ENSG00000264823	0	0	0
ENSG00000264824	0	0	0
ENSG00000264825	0	0	0
ENSG00000264829	0	0	0
ENSG00000264833	0	0	0
ENSG00000264834	0	0	0
ENSG00000264837	0	0	0
ENSG00000264840	0	0	0
ENSG00000264843	0	0	0
ENSG00000264845	0	0	0
ENSG00000264850	0	0	0
ENSG00000264853	0	0	0
ENSG00000264857	0	0	0
ENSG00000264859	0	0	0
ENSG00000264860	0	0	0
ENSG00000264862	0	0	0
ENSG00000264864	0	0	0
ENSG00000264869	0	0	0
ENSG00000264874	0	0	0
ENSG00000264876	0	0	0
ENSG00000264879	0	0	0
ENSG00000264880	0	0	0
ENSG00000264881	0	0	0
ENSG00000264885	0	0.197091	0
ENSG00000264892	0	0	0
ENSG00000264895	0	0	0.316429
ENSG00000264897	0	0	0
ENSG00000264901	0	0	0
ENSG00000264902	0	0	0
ENSG00000264906	0	0	0
ENSG00000264907	0	0	0
ENSG00000264910	0	0	0
ENSG00000264911	0	0	0
ENSG00000264914	0	0	0
ENSG00000264916	0	0	0
ENSG00000264920	0.222956	0.215489	3.37471
ENSG00000264922	0	0	0
ENSG00000264924	0	0	2.5321
ENSG00000264926	0	0	0
ENSG00000264930	0	0	0
ENSG00000264931	0	0	0
ENSG00000264932	0	0	0
ENSG00000264933	0	0	0
ENSG00000264934	0	0	0
ENSG00000264937	0	0	0
ENSG00000264940	0	0	0
ENSG00000264941	0	0	0
ENSG00000264943	0	0	0
ENSG00000264947	0	0	0
ENSG00000264954	0	0	0
ENSG00000264956	0	0	0
ENSG00000264958	0	0	0
ENSG00000264961	0	0	0
ENSG00000264963	0	2.12923	0
ENSG00000264964	0	0	0
ENSG00000264966	0	0	0
ENSG00000264968	0.946453	0	0
ENSG00000264970	0	0	0
ENSG00000264971	0	0	0
ENSG00000264974	0	0	0
ENSG00000264975	0	0	0
ENSG00000264978	0	0	0
ENSG00000264979	0	0	0
ENSG00000264981	0	0	0
ENSG00000264982	0.54174	1.56092	0
ENSG00000264984	0	0	0
ENSG00000264985	0.128922	0.06046	0
ENSG00000264986	0	0	0
ENSG00000264990	0	0	0
ENSG00000264994	0	0	0
ENSG00000264997	0	0	0
ENSG00000264999	0	0	0
ENSG00000265000	0	0	0
ENSG00000265003	0	0	0
ENSG00000265005	0	0	0
ENSG00000265007	0	0	0
ENSG00000265008	0	0	0
ENSG00000265010	3.7962	0	17.6949
ENSG00000265014	0	0	0
ENSG00000265015	0	5.13315	0
ENSG00000265018	0.268077	0	0.205449
ENSG00000265019	0	0	0
ENSG00000265028	0	0	0
ENSG00000265031	0	0	0
ENSG00000265033	0	0	0
ENSG00000265038	0	0	0
ENSG00000265041	0	0	0
ENSG00000265043	0	0	0
ENSG00000265046	0	0	0
ENSG00000265052	0	0	0
ENSG00000265055	0	2.67804	0
ENSG00000265056	0	0	0
ENSG00000265057	0	0	0
ENSG00000265060	0	0	0
ENSG00000265061	0	0	0
ENSG00000265064	0	0	0
ENSG00000265069	0.159251	0	0
ENSG00000265073	3.68147	0	0
ENSG00000265075	0	0	0
ENSG00000265078	0	0	0
ENSG00000265083	0	0	0
ENSG00000265089	0	0	0
ENSG00000265091	0	0	0
ENSG00000265092	0	0	0
ENSG00000265093	0	0	0
ENSG00000265094	0	0	0
ENSG00000265095	0	0	0
ENSG00000265096	0	0	0
ENSG00000265097	0	0	0
ENSG00000265098	0	0	0
ENSG00000265099	0	0	0
ENSG00000265100	1.37658	0.275132	2.58321
ENSG00000265101	0	0	0
ENSG00000265102	0	0	0
ENSG00000265107	0	0.0965598	0
ENSG00000265110	0	0	0
ENSG00000265112	0	0	0
ENSG00000265113	0	0	0
ENSG00000265114	0	0	0
ENSG00000265115	0	2.37515	3.60242
ENSG00000265118	0	0	0
ENSG00000265121	0	0	0
ENSG00000265123	0	0	0
ENSG00000265125	0	0	0
ENSG00000265126	0	0	0
ENSG00000265128	0	0	0
ENSG00000265134	0	0	0
ENSG00000265135	0	0	0
ENSG00000265136	0	0	0
ENSG00000265137	0	0	0
ENSG00000265139	12.4382	55.2258	123.379
ENSG00000265140	0	0	0
ENSG00000265141	0	0	0
ENSG00000265142	0	0	0
ENSG00000265144	0	0	0
ENSG00000265145	0	0	0
ENSG00000265148	0.980154	0.157266	0.205339
ENSG00000265154	0	0	0
ENSG00000265158	0.126671	0	0.179514
ENSG00000265160	0	0	0
ENSG00000265163	0	0	0
ENSG00000265164	0	0	0
ENSG00000265165	0	0	0
ENSG00000265168	317.042	254.493	609.216
ENSG00000265170	0	0	0
ENSG00000265172	0	0	0
ENSG00000265174	0	0.852715	0
ENSG00000265176	0	0	0
ENSG00000265178	0	0	0
ENSG00000265179	0.0794338	0.0756182	0
ENSG00000265180	0	0	0
ENSG00000265181	0	0	0
ENSG00000265182	0	0	0
ENSG00000265185	0	0	0.784092
ENSG00000265188	1.02724	0.892315	0.750214
ENSG00000265190	0	0	0
ENSG00000265193	0	0	0
ENSG00000265194	0	0	0
ENSG00000265195	0	0	0
ENSG00000265201	0	0	0
ENSG00000265203	0.0552699	0	0
ENSG00000265204	0	0	0
ENSG00000265205	0	0	0
ENSG00000265206	0.105676	0	0
ENSG00000265210	0	0	0
ENSG00000265213	0	0	0
ENSG00000265214	0	0	0
ENSG00000265215	0	0	0
ENSG00000265217	0	0	0
ENSG00000265218	3.10688	3.60384	0
ENSG00000265222	0.386597	0	0
ENSG00000265226	0	0	0
ENSG00000265227	0	0	0
ENSG00000265233	0	0	0
ENSG00000265236	0	0	0
ENSG00000265237	0	0	0
ENSG00000265240	0	0	0
ENSG00000265241	9.93973	9.74219	11.5132
ENSG00000265243	0	0	0
ENSG00000265246	0	0	0
ENSG00000265247	0	0	0
ENSG00000265251	0	0	0
ENSG00000265252	0	0	0
ENSG00000265253	0	0	0
ENSG00000265254	8.26512	0	2.99639
ENSG00000265257	2.30592	6.01522	7.74624
ENSG00000265258	0	0	0
ENSG00000265260	0	0	0
ENSG00000265261	0	0	0
ENSG00000265262	0	0	0
ENSG00000265263	3.87344	6.3205	3.93272
ENSG00000265265	0	0	0
ENSG00000265272	0	0	0
ENSG00000265273	0	0	0
ENSG00000265279	0	0	0
ENSG00000265281	0	0	0
ENSG00000265282	0	0.855785	5.00355
ENSG00000265284	0	0	0
ENSG00000265287	0	0	0
ENSG00000265289	0	0	0
ENSG00000265291	0	0	0
ENSG00000265293	0	0	0
ENSG00000265296	0	0	0
ENSG00000265298	0.793917	2.60283	1.11898
ENSG00000265301	0	0	0
ENSG00000265303	2.44469	2.35272	0
ENSG00000265304	0	0	0
ENSG00000265306	0	0	0
ENSG00000265313	0	0.97001	1.59006
ENSG00000265315	0	0	0
ENSG00000265316	0	0	0
ENSG00000265319	0	0	0
ENSG00000265321	0	0	0
ENSG00000265322	0	0	0
ENSG00000265327	0	0	0
ENSG00000265328	0	0	0
ENSG00000265331	0	0	0
ENSG00000265333	0	0	0
ENSG00000265334	0	0	0
ENSG00000265337	0	0	0
ENSG00000265340	0	0	0
ENSG00000265342	0	0	0
ENSG00000265345	0	0	0
ENSG00000265347	0	0	0
ENSG00000265349	0	0	0
ENSG00000265352	0	0	0
ENSG00000265354	5.09232	4.07533	5.22277
ENSG00000265355	0	0	0
ENSG00000265356	0	0	0
ENSG00000265357	0	0	0
ENSG00000265359	0	0	0
ENSG00000265366	1.23965	1.12831	1.65716
ENSG00000265368	0	0	0
ENSG00000265369	0	0	0
ENSG00000265370	0	0	0
ENSG00000265372	0	0	0
ENSG00000265373	0	0	0
ENSG00000265374	0	0	0
ENSG00000265375	0	0	0
ENSG00000265376	0	0	0
ENSG00000265378	0	0	0
ENSG00000265380	0	0	0
ENSG00000265386	0	0	0
ENSG00000265388	0	0	0
ENSG00000265390	0	0	0
ENSG00000265392	0	0	0
ENSG00000265393	0	0	0
ENSG00000265394	0	0	0
ENSG00000265395	0	0	0
ENSG00000265396	0	0	0
ENSG00000265399	0	0.173843	0
ENSG00000265400	0	0	0
ENSG00000265401	237.4	158.291	183.144
ENSG00000265402	0	0	0
ENSG00000265407	0	0	0
ENSG00000265408	1.4765	0	0
ENSG00000265411	0	0	0
ENSG00000265413	0	0	0
ENSG00000265415	0	0	0
ENSG00000265417	0	0	0
ENSG00000265418	0	0	0
ENSG00000265420	0	0	0
ENSG00000265421	0	0	0
ENSG00000265422	0	0	0
ENSG00000265423	0	0	0
ENSG00000265425	0	0	0
ENSG00000265428	0	0	0
ENSG00000265429	0	0	0
ENSG00000265432	0	0	0
ENSG00000265433	0	0	0
ENSG00000265435	0	0	0
ENSG00000265437	0	0	0
ENSG00000265439	0	0	0
ENSG00000265442	0	0	0
ENSG00000265443	0	0	0
ENSG00000265444	0	0	0
ENSG00000265445	0	0	0
ENSG00000265450	0	0	0
ENSG00000265451	0	0	0
ENSG00000265452	0	0	0
ENSG00000265453	0	0	0
ENSG00000265456	0	0	0
ENSG00000265458	0	0	0
ENSG00000265460	0	0	0
ENSG00000265462	0	0	0
ENSG00000265465	0	0	0
ENSG00000265469	0	0	0
ENSG00000265470	0	0	0
ENSG00000265472	0	0	0
ENSG00000265474	0	0	0
ENSG00000265477	0	0	0
ENSG00000265478	0	0.712532	0
ENSG00000265479	1.59362	1.37173	1.16394
ENSG00000265480	0	0	0
ENSG00000265483	0	0	0
ENSG00000265484	0	0	0
ENSG00000265485	0	0	0
ENSG00000265486	0	0	0
ENSG00000265487	0	0	0
ENSG00000265489	0	0	0
ENSG00000265490	0	0	0
ENSG00000265491	1.79183	1.53296	2.04447
ENSG00000265494	0	0	0
ENSG00000265496	0	0	0
ENSG00000265499	0	0	0
ENSG00000265503	0	0	0
ENSG00000265507	0	0	0
ENSG00000265510	0	0	0
ENSG00000265511	0	0	0
ENSG00000265514	0	0	0
ENSG00000265519	12.9559	0	4.83955
ENSG00000265520	0	0	0
ENSG00000265521	0	0	0
ENSG00000265526	0	0	0
ENSG00000265527	0	0	0
ENSG00000265531	0	0	0
ENSG00000265533	0.186161	0	0
ENSG00000265535	0	0	0
ENSG00000265537	0	0	0
ENSG00000265538	0	0	0
ENSG00000265539	0	0	0
ENSG00000265541	0	0	0
ENSG00000265542	3.00075	0	0
ENSG00000265544	0	0	0
ENSG00000265545	0	0	0
ENSG00000265547	0	0	0
ENSG00000265552	0	0	0
ENSG00000265554	0	0	0
ENSG00000265555	0	0	0
ENSG00000265556	0	0	0
ENSG00000265558	0	0	0
ENSG00000265559	0	0	0
ENSG00000265561	0	0	0
ENSG00000265564	0	0	0
ENSG00000265565	0	0	0
ENSG00000265566	0	0	6.96213
ENSG00000265567	0	0	0
ENSG00000265574	0	0	0
ENSG00000265579	6.80142	2.03808	3.0327
ENSG00000265584	0	0	0
ENSG00000265588	0	0	0
ENSG00000265590	0	0	0
ENSG00000265593	0	0	0
ENSG00000265595	0	0	0
ENSG00000265596	0	0	0
ENSG00000265598	0	0	0
ENSG00000265599	0	0	0
ENSG00000265606	0	0	0
ENSG00000265612	0	0	0
ENSG00000265614	0	0	0
ENSG00000265617	0	0	0
ENSG00000265618	3.68133	5.01676	2.8093
ENSG00000265623	0	0	0
ENSG00000265625	0	0	0
ENSG00000265626	0	0	0
ENSG00000265630	0	0	0
ENSG00000265631	0	0	0
ENSG00000265635	0	0	0
ENSG00000265639	0	0	0
ENSG00000265641	0	0	0
ENSG00000265643	0	0	0
ENSG00000265644	0	0	0
ENSG00000265646	0	0	0
ENSG00000265648	0	0	0
ENSG00000265653	0	0	0
ENSG00000265656	0	0	0
ENSG00000265657	0	0	0
ENSG00000265658	0	0	0
ENSG00000265660	0	0	0
ENSG00000265664	0	0	0
ENSG00000265666	0	0.300912	0
ENSG00000265669	0	0	0
ENSG00000265670	0	0	0
ENSG00000265671	0	0	0
ENSG00000265673	0	0	0
ENSG00000265675	0	0	0
ENSG00000265678	0	0	0
ENSG00000265681	94.1577	56.845	95.6347
ENSG00000265682	0	0	0
ENSG00000265683	1.20735	2.27318	0
ENSG00000265684	0	0	0
ENSG00000265688	0.306181	0	0.452429
ENSG00000265689	0	0	0
ENSG00000265690	0	0	0
ENSG00000265691	0	0	0
ENSG00000265692	0	0	0.236467
ENSG00000265693	0	0	0
ENSG00000265694	0	0	0
ENSG00000265697	0	0	0
ENSG00000265698	0	0	0
ENSG00000265699	0	0	0
ENSG00000265702	0	0	0
ENSG00000265706	0	0	0
ENSG00000265712	0	0	0
ENSG00000265713	0	0	0
ENSG00000265717	0	0	0
ENSG00000265719	0	0	0
ENSG00000265724	0	0	0
ENSG00000265725	0	0	0
ENSG00000265727	0	0	6.13168
ENSG00000265728	0	0	0
ENSG00000265733	0	0	0
ENSG00000265734	0	0	0
ENSG00000265735	0	0	0
ENSG00000265737	0	0	0
ENSG00000265739	0	0	0
ENSG00000265740	0	0	0
ENSG00000265743	10.273	0	0
ENSG00000265744	0	0	0
ENSG00000265745	0	0	0
ENSG00000265746	0	0	0
ENSG00000265749	1.08572	0	0
ENSG00000265750	3.18682	2.21476	3.36331
ENSG00000265751	0	0	0
ENSG00000265752	1.46154	0	0
ENSG00000265753	0	0	0
ENSG00000265758	0	0	0
ENSG00000265763	0.749039	0.980448	0.653696
ENSG00000265766	0	0	0
ENSG00000265768	0	0	0
ENSG00000265775	0	0	0
ENSG00000265776	0	0	0
ENSG00000265777	0	0	0
ENSG00000265778	0	0	0.457917
ENSG00000265781	0	0	0
ENSG00000265784	10.8182	4.3258	13.7555
ENSG00000265786	0	0	0
ENSG00000265787	0	0	0.310054
ENSG00000265788	0	0	0
ENSG00000265789	0	0	0
ENSG00000265790	0	0	0
ENSG00000265791	0	5.21096	0
ENSG00000265793	0	0	0
ENSG00000265794	0	3.18581	0
ENSG00000265798	0	1.13273	0
ENSG00000265799	0	0	0
ENSG00000265800	0	0	0
ENSG00000265801	0	0	0
ENSG00000265802	0	0	0
ENSG00000265806	0	0	0
ENSG00000265808	6.71275	9.41033	4.87033
ENSG00000265810	0	0	0
ENSG00000265813	0	0	0
ENSG00000265814	0	0	0
ENSG00000265815	0	0	0
ENSG00000265817	0.50853	0	0.599037
ENSG00000265818	0	0	0
ENSG00000265820	0	0	0
ENSG00000265822	0	0	0
ENSG00000265828	0	0	0
ENSG00000265829	0	0	0
ENSG00000265831	0	0	0
ENSG00000265833	0	0	0
ENSG00000265836	0	0	0
ENSG00000265840	6.41828	0	40.9974
ENSG00000265841	0	0	0
ENSG00000265843	0	0	0
ENSG00000265844	0	0	0
ENSG00000265845	0	0	0
ENSG00000265846	0	0	0
ENSG00000265847	0	0	0
ENSG00000265848	0	0	0
ENSG00000265850	0	0	0
ENSG00000265853	0	0	0
ENSG00000265855	0	0	0
ENSG00000265859	0	0	0
ENSG00000265861	0	0	0
ENSG00000265863	0	0	0
ENSG00000265867	0	0	0
ENSG00000265871	0	0	0
ENSG00000265872	0	0	0
ENSG00000265873	0	0	0
ENSG00000265874	0	0	0
ENSG00000265878	0	0	0
ENSG00000265879	0	0	0
ENSG00000265881	0	0	0
ENSG00000265882	0	0	0
ENSG00000265883	0	0	0
ENSG00000265885	0	0	0
ENSG00000265888	0	0.988319	0
ENSG00000265889	0	0	0
ENSG00000265892	0	0	0
ENSG00000265894	0	0	0
ENSG00000265897	0	0	0
ENSG00000265902	0	0	0
ENSG00000265905	0	0	0
ENSG00000265907	0	0	2.37181
ENSG00000265908	0	0	0
ENSG00000265912	0	0	0
ENSG00000265916	0	0	0
ENSG00000265917	0	0	0
ENSG00000265918	0	0	0
ENSG00000265919	0	0	0
ENSG00000265924	0	0	0
ENSG00000265927	0	0	0
ENSG00000265929	0	0	0
ENSG00000265932	0	0	0
ENSG00000265933	0	0	0
ENSG00000265934	0	0	0
ENSG00000265935	0	0	0
ENSG00000265936	0	0	0
ENSG00000265939	1.21864	0	0
ENSG00000265942	0	0	0
ENSG00000265943	0	0	0
ENSG00000265944	0	0	0
ENSG00000265946	0	0	0
ENSG00000265948	0	0	0
ENSG00000265954	0	0	0
ENSG00000265956	0	0	0
ENSG00000265957	0	0	0
ENSG00000265961	0	0	0
ENSG00000265962	0	0	0
ENSG00000265964	0	0	0
ENSG00000265965	0	0	0
ENSG00000265967	0	0	0
ENSG00000265971	0	3.34054	0
ENSG00000265972	11.9854	6.70708	3.66435
ENSG00000265973	0	0	0
ENSG00000265975	0	0	0
ENSG00000265976	0	0	0
ENSG00000265980	0	0	0
ENSG00000265981	0	0	0
ENSG00000265982	0	0	0
ENSG00000265984	0	0	0
ENSG00000265986	0	0	0
ENSG00000265987	0	0	0
ENSG00000265991	0	0	0
ENSG00000265992	0.168958	0.166021	0.745719
ENSG00000265993	0	0	0
ENSG00000265994	0	0	0
ENSG00000265995	0	0	0
ENSG00000265996	0	0	0
ENSG00000266002	16.1295	27.9713	22.9216
ENSG00000266003	0	0	0
ENSG00000266006	0	0	0
ENSG00000266009	0	0	0
ENSG00000266010	0	0	0
ENSG00000266012	0	0	0
ENSG00000266013	0	0	0
ENSG00000266014	0	0	0
ENSG00000266015	0	0	0
ENSG00000266017	0	0	0
ENSG00000266019	0	0	0
ENSG00000266028	4.03443	8.82359	1.63365
ENSG00000266036	0	0	0
ENSG00000266038	0	0	0
ENSG00000266039	0	0	0
ENSG00000266041	0	0	0
ENSG00000266042	0	0	0
ENSG00000266043	0	0	0
ENSG00000266048	0	0	0
ENSG00000266049	0	0	0
ENSG00000266050	14.2944	0	0
ENSG00000266052	0	0	0
ENSG00000266053	0.955458	0.488713	0.755898
ENSG00000266059	0	0	0
ENSG00000266063	0	0	0
ENSG00000266065	0	0	0
ENSG00000266066	0	0.177565	0.144935
ENSG00000266071	0	0	0
ENSG00000266072	0	0	0
ENSG00000266074	0.943997	2.64082	1.48725
ENSG00000266075	0	0	0
ENSG00000266076	0	0	0
ENSG00000266078	0	0	0
ENSG00000266079	0	0	0
ENSG00000266086	7.76696	20.0954	24.9386
ENSG00000266088	0	0	0
ENSG00000266094	0.67306	1.17616	1.91581
